,Unnamed: 0,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close,Typical_price,cum_avg,cum_vol,VWAP
163,163,EUR_USD,M1,False,2,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.1341,1.1340933333333334,1441.3038333333336,1271,1.133992001049043
164,164,EUR_USD,M1,False,3,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.13409,1.13409,1444.7061033333337,1274,1.1339922318158036
165,165,EUR_USD,M1,False,4,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,1449.2424500000004,1278,1.1339925273865419
166,166,EUR_USD,M1,False,5,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.1341,1.1340933333333334,1454.9129166666671,1283,1.1339929202390235
167,167,EUR_USD,M1,False,6,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,1461.717436666667,1289,1.1339933566071894
168,168,EUR_USD,M1,True,6,2022-01-11T05:07:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,1468.521956666667,1295,1.133993788931789
169,169,EUR_USD,M1,False,1,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13409,1.13409,1.13409,1469.656046666667,1296,1.1339938631687245
170,170,EUR_USD,M1,False,2,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13408,1.13408,1.1340833333333333,1471.9242133333337,1298,1.1339940010272216
171,171,EUR_USD,M1,False,3,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13406,1.13406,1.1340700000000001,1475.3264233333337,1301,1.1339941762746608
172,172,EUR_USD,M1,False,4,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13406,1.13406,1.1340700000000001,1479.8627033333337,1305,1.1339944086845468
173,173,EUR_USD,M1,False,5,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13406,1.13406,1.1340700000000001,1485.5330533333338,1310,1.1339946972010182
174,174,EUR_USD,M1,False,6,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13406,1.13407,1.1340733333333335,1492.337493333334,1316,1.1339950557244178
175,175,EUR_USD,M1,False,10,2022-01-11T05:08:00.000000000Z,1.13409,1.13409,1.13402,1.13403,1.1340466666666666,1503.6779600000007,1326,1.13399544494721
176,176,EUR_USD,M1,False,1,2022-01-11T05:09:00.000000000Z,1.13404,1.13404,1.13404,1.13404,1.13404,1504.8120000000006,1327,1.1339954785229847
177,177,EUR_USD,M1,False,2,2022-01-11T05:09:00.000000000Z,1.13404,1.13404,1.13403,1.13403,1.1340333333333332,1507.0800666666673,1329,1.1339955354903442
178,178,EUR_USD,M1,False,4,2022-01-11T05:09:00.000000000Z,1.13404,1.13404,1.13403,1.13403,1.1340333333333332,1511.6162000000006,1333,1.1339956489122285
179,179,EUR_USD,M1,False,5,2022-01-11T05:09:00.000000000Z,1.13404,1.13405,1.13403,1.13405,1.1340433333333335,1517.2864166666673,1338,1.1339958271051325
180,180,EUR_USD,M1,False,6,2022-01-11T05:09:00.000000000Z,1.13404,1.13405,1.13403,1.13404,1.13404,1524.0906566666672,1344,1.133996024305556
181,181,EUR_USD,M1,False,7,2022-01-11T05:09:00.000000000Z,1.13404,1.13405,1.13402,1.13402,1.1340299999999999,1532.0288666666672,1351,1.1339962003454236
182,182,EUR_USD,M1,True,7,2022-01-11T05:09:00.000000000Z,1.13404,1.13405,1.13402,1.13402,1.1340299999999999,1539.9670766666673,1358,1.133996374570447
183,183,EUR_USD,M1,False,2,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.13402,1.13402,1.1340266666666667,1542.2351300000005,1360,1.1339964191176475
184,184,EUR_USD,M1,False,3,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.134,1.1340133333333333,1545.6371700000004,1363,1.1339964563462952
185,185,EUR_USD,M1,False,4,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13402,1.13402,1550.1732500000005,1367,1.1339965252377473
186,186,EUR_USD,M1,False,5,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13401,1.1340166666666667,1555.843333333334,1372,1.1339965986394562
187,187,EUR_USD,M1,False,6,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13402,1.13402,1562.647453333334,1378,1.1339967005321727
188,188,EUR_USD,M1,False,7,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.134,1.1340133333333333,1570.5855466666674,1385,1.1339967845968717
189,189,EUR_USD,M1,False,8,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13402,1.13402,1579.6577066666673,1393,1.1339969179229485
190,190,EUR_USD,M1,False,9,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13404,1.1340266666666665,1589.8639466666673,1402,1.1339971088920595
191,191,EUR_USD,M1,True,9,2022-01-11T05:10:00.000000000Z,1.13404,1.13404,1.134,1.13404,1.1340266666666665,1600.0701866666673,1411,1.1339972974249946
192,192,EUR_USD,M1,False,1,2022-01-11T05:11:00.000000000Z,1.13402,1.13402,1.13402,1.13402,1.13402,1601.2042066666672,1412,1.1339973135033055
193,193,EUR_USD,M1,False,2,2022-01-11T05:11:00.000000000Z,1.13402,1.13403,1.13402,1.13403,1.1340266666666667,1603.4722600000005,1414,1.1339973550212168
194,194,EUR_USD,M1,False,3,2022-01-11T05:11:00.000000000Z,1.13402,1.13405,1.13402,1.13405,1.13404,1606.8743800000004,1417,1.133997445306987
195,195,EUR_USD,M1,False,4,2022-01-11T05:11:00.000000000Z,1.13402,1.13405,1.13402,1.13403,1.1340333333333332,1611.4105133333337,1421,1.1339975463288767
196,196,EUR_USD,M1,False,1,2022-01-11T05:12:00.000000000Z,1.13404,1.13404,1.13404,1.13404,1.13404,1612.5445533333336,1422,1.1339975761837788
197,197,EUR_USD,M1,False,2,2022-01-11T05:12:00.000000000Z,1.13404,1.13406,1.13404,1.13406,1.1340533333333334,1614.8126600000003,1424,1.1339976544943822
198,198,EUR_USD,M1,False,3,2022-01-11T05:12:00.000000000Z,1.13404,1.13406,1.13404,1.13404,1.1340466666666666,1618.2148000000002,1427,1.1339977575332867
199,199,EUR_USD,M1,False,2,2022-01-11T05:13:00.000000000Z,1.13403,1.13404,1.13403,1.13404,1.1340366666666666,1620.4828733333336,1429,1.1339978119897367
200,200,EUR_USD,M1,False,3,2022-01-11T05:13:00.000000000Z,1.13403,1.13404,1.13403,1.13404,1.1340366666666666,1623.8849833333336,1432,1.1339978933891994
201,201,EUR_USD,M1,True,3,2022-01-11T05:13:00.000000000Z,1.13403,1.13404,1.13403,1.13404,1.1340366666666666,1627.2870933333336,1435,1.1339979744483162
202,202,EUR_USD,M1,False,1,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.13405,1.13405,1.13405,1628.4211433333335,1436,1.133998010677809
203,203,EUR_USD,M1,False,2,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.13404,1.13404,1.1340433333333333,1630.6892300000002,1438,1.1339980737134912
204,204,EUR_USD,M1,False,3,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.13402,1.13402,1.1340299999999999,1634.0913200000002,1441,1.1339981401804304
205,205,EUR_USD,M1,False,4,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.13402,1.13403,1.1340333333333332,1638.6274533333335,1445,1.1339982376009228
206,206,EUR_USD,M1,False,5,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.13402,1.13402,1.1340299999999999,1644.2976033333334,1450,1.1339983471264368
207,207,EUR_USD,M1,False,6,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.134,1.134,1.1340166666666665,1651.1017033333335,1456,1.1339984226190478
208,208,EUR_USD,M1,False,8,2022-01-11T05:15:00.000000000Z,1.13405,1.13405,1.134,1.13404,1.1340299999999999,1660.1739433333335,1464,1.133998595173042
209,209,EUR_USD,M1,False,9,2022-01-11T05:15:00.000000000Z,1.13405,1.13406,1.134,1.13406,1.13404,1670.3803033333334,1473,1.1339988481556913
210,210,EUR_USD,M1,True,9,2022-01-11T05:15:00.000000000Z,1.13405,1.13406,1.134,1.13406,1.13404,1680.5866633333333,1482,1.133999098065677
211,211,EUR_USD,M1,False,1,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13408,1.13408,1.13408,1681.7207433333333,1483,1.133999152618566
212,212,EUR_USD,M1,False,2,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13406,1.13406,1.1340666666666666,1683.9888766666666,1485,1.1339992435465769
213,213,EUR_USD,M1,False,3,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13404,1.13404,1.1340533333333331,1687.3910366666667,1488,1.1339993525985663
214,214,EUR_USD,M1,False,5,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13404,1.13404,1.1340533333333331,1693.0613033333334,1493,1.1339995333779862
215,215,EUR_USD,M1,False,6,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13404,1.13405,1.1340566666666667,1699.8656433333333,1499,1.133999762063598
216,216,EUR_USD,M1,False,8,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13403,1.13405,1.1340533333333334,1708.93807,1507,1.1340000464499005
217,217,EUR_USD,M1,False,9,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13403,1.13403,1.1340466666666666,1719.14449,1516,1.1340003232189972
218,218,EUR_USD,M1,False,10,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13403,1.13405,1.1340533333333334,1730.4850233333332,1526,1.1340006705985146
219,219,EUR_USD,M1,False,11,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13403,1.13403,1.1340466666666666,1742.9595366666665,1537,1.1340009997831273
220,220,EUR_USD,M1,True,11,2022-01-11T05:16:00.000000000Z,1.13408,1.13408,1.13403,1.13403,1.1340466666666666,1755.4340499999998,1548,1.1340013242894056
221,221,EUR_USD,M1,False,2,2022-01-11T05:17:00.000000000Z,1.13405,1.13406,1.13405,1.13406,1.1340566666666667,1757.7021633333331,1550,1.1340013956989246
222,222,EUR_USD,M1,False,4,2022-01-11T05:17:00.000000000Z,1.13405,1.1341,1.13405,1.1341,1.1340833333333336,1762.2384966666664,1554,1.1340016066066063
223,223,EUR_USD,M1,False,6,2022-01-11T05:17:00.000000000Z,1.13405,1.13412,1.13405,1.1341,1.13409,1769.0430366666665,1560,1.1340019465811964
224,224,EUR_USD,M1,False,7,2022-01-11T05:17:00.000000000Z,1.13405,1.13412,1.13405,1.13412,1.1340966666666665,1776.9817133333331,1567,1.1340023697085726
225,225,EUR_USD,M1,True,7,2022-01-11T05:17:00.000000000Z,1.13405,1.13412,1.13405,1.13412,1.1340966666666665,1784.9203899999998,1574,1.1340027890724267
226,226,EUR_USD,M1,False,1,2022-01-11T05:18:00.000000000Z,1.13414,1.13414,1.13414,1.13414,1.13414,1786.0545299999997,1575,1.134002876190476
227,227,EUR_USD,M1,False,2,2022-01-11T05:18:00.000000000Z,1.13414,1.13415,1.13414,1.13415,1.1341466666666666,1788.322823333333,1577,1.1340030585499892
228,228,EUR_USD,M1,False,3,2022-01-11T05:18:00.000000000Z,1.13414,1.13416,1.13414,1.13416,1.1341533333333333,1791.725283333333,1580,1.1340033438818564
229,229,EUR_USD,M1,False,4,2022-01-11T05:18:00.000000000Z,1.13414,1.13416,1.13414,1.13414,1.1341466666666666,1796.2618699999996,1584,1.1340037058080805
230,230,EUR_USD,M1,False,5,2022-01-11T05:18:00.000000000Z,1.13414,1.13416,1.13412,1.13412,1.1341333333333334,1801.9325366666662,1589,1.1340041136983425
231,231,EUR_USD,M1,True,5,2022-01-11T05:18:00.000000000Z,1.13414,1.13416,1.13412,1.13412,1.1341333333333334,1807.6032033333329,1594,1.1340045190296943
232,232,EUR_USD,M1,False,1,2022-01-11T05:19:00.000000000Z,1.13414,1.13414,1.13414,1.13414,1.13414,1808.7373433333328,1595,1.1340046039707417
233,233,EUR_USD,M1,False,2,2022-01-11T05:19:00.000000000Z,1.13414,1.13414,1.13412,1.13412,1.1341266666666667,1811.0055966666662,1597,1.1340047568357334
234,234,EUR_USD,M1,False,3,2022-01-11T05:19:00.000000000Z,1.13414,1.13414,1.13412,1.13414,1.1341333333333332,1814.4079966666661,1600,1.1340049979166664
235,235,EUR_USD,M1,False,5,2022-01-11T05:19:00.000000000Z,1.13414,1.13418,1.13412,1.13418,1.1341599999999998,1820.0787966666662,1605,1.1340054807892002
236,236,EUR_USD,M1,False,7,2022-01-11T05:19:00.000000000Z,1.13414,1.13418,1.13412,1.13418,1.1341599999999998,1828.0179166666662,1612,1.1340061517783289
237,237,EUR_USD,M1,False,1,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13416,1.13416,1.13416,1829.1520766666663,1613,1.1340062471585035
238,238,EUR_USD,M1,False,2,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13414,1.13414,1.1341466666666666,1831.4203699999996,1615,1.1340064210526313
239,239,EUR_USD,M1,False,3,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13414,1.13415,1.13415,1834.8228199999996,1618,1.1340066872682322
240,240,EUR_USD,M1,False,4,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13414,1.13414,1.1341466666666666,1839.3594066666662,1622,1.1340070324702012
241,241,EUR_USD,M1,False,5,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13412,1.13412,1.1341333333333334,1845.030073333333,1627,1.1340074206105304
242,242,EUR_USD,M1,False,6,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.1341,1.1341,1.13412,1851.834793333333,1633,1.134007834251888
243,243,EUR_USD,M1,False,7,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13409,1.13409,1.1341133333333333,1859.7735866666662,1640,1.1340082845528452
244,244,EUR_USD,M1,False,8,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13409,1.1341,1.1341166666666667,1868.8465199999996,1648,1.1340088106796113
245,245,EUR_USD,M1,False,12,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13406,1.13406,1.1340933333333334,1882.4556399999997,1660,1.134009421686747
246,246,EUR_USD,M1,True,12,2022-01-11T05:20:00.000000000Z,1.13416,1.13416,1.13406,1.13406,1.1340933333333334,1896.0647599999998,1672,1.1340100239234447
247,247,EUR_USD,M1,False,1,2022-01-11T05:21:00.000000000Z,1.13408,1.13408,1.13408,1.13408,1.13408,1897.1988399999998,1673,1.1340100657501493
248,248,EUR_USD,M1,False,2,2022-01-11T05:21:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1899.4669866666663,1675,1.1340101412935322
249,249,EUR_USD,M1,False,3,2022-01-11T05:21:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1902.8692166666663,1678,1.1340102602304327
250,250,EUR_USD,M1,False,4,2022-01-11T05:21:00.000000000Z,1.13408,1.13408,1.13406,1.13406,1.1340666666666666,1907.405483333333,1682,1.1340103943717794
251,251,EUR_USD,M1,True,4,2022-01-11T05:21:00.000000000Z,1.13408,1.13408,1.13406,1.13406,1.1340666666666666,1911.9417499999997,1686,1.1340105278766308
252,252,EUR_USD,M1,False,1,2022-01-11T05:25:00.000000000Z,1.13408,1.13408,1.13408,1.13408,1.13408,1913.0758299999998,1687,1.1340105690574984
253,253,EUR_USD,M1,False,2,2022-01-11T05:25:00.000000000Z,1.13408,1.13408,1.13406,1.13406,1.1340666666666666,1915.343963333333,1689,1.1340106354845074
254,254,EUR_USD,M1,True,2,2022-01-11T05:25:00.000000000Z,1.13408,1.13408,1.13406,1.13406,1.1340666666666666,1917.6120966666663,1691,1.1340107017543857
255,255,EUR_USD,M1,False,2,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1919.880243333333,1693,1.1340107757432565
256,256,EUR_USD,M1,False,3,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1923.282473333333,1696,1.1340108922955974
257,257,EUR_USD,M1,False,4,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1927.8187666666663,1700,1.1340110392156861
258,258,EUR_USD,M1,False,5,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1933.4891499999997,1705,1.134011231671554
259,259,EUR_USD,M1,False,6,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1940.2935899999998,1711,1.134011449444769
260,260,EUR_USD,M1,False,7,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1948.2321266666665,1718,1.1340117151726814
261,261,EUR_USD,M1,False,8,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1957.3047133333332,1726,1.134012000772499
262,262,EUR_USD,M1,False,9,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1967.5114033333332,1735,1.1340123362151777
263,263,EUR_USD,M1,False,10,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,1978.8521366666664,1745,1.1340126857688633
264,264,EUR_USD,M1,False,11,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,1991.3269799999998,1756,1.1340130865603644
265,265,EUR_USD,M1,False,12,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,2004.9358599999998,1768,1.134013495475113
266,266,EUR_USD,M1,True,12,2022-01-11T05:26:00.000000000Z,1.13408,1.13408,1.13407,1.13407,1.1340733333333333,2018.5447399999998,1780,1.1340138988764044
267,267,EUR_USD,M1,False,1,2022-01-11T05:27:00.000000000Z,1.13406,1.13406,1.13406,1.13406,1.13406,2019.6788,1781,1.1340139247613699
268,268,EUR_USD,M1,False,2,2022-01-11T05:27:00.000000000Z,1.13406,1.13408,1.13406,1.13408,1.1340733333333333,2021.9469466666665,1783,1.1340139914002616
269,269,EUR_USD,M1,True,2,2022-01-11T05:27:00.000000000Z,1.13406,1.13408,1.13406,1.13408,1.1340733333333333,2024.2150933333332,1785,1.1340140578898226
270,270,EUR_USD,M1,False,1,2022-01-11T05:28:00.000000000Z,1.13408,1.13408,1.13408,1.13408,1.13408,2025.3491733333333,1786,1.1340140948114967
271,271,EUR_USD,M1,False,2,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.1341,1.1340933333333334,2027.61736,1788,1.1340141834451902
272,272,EUR_USD,M1,False,3,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,2031.01962,1791,1.1340143048576214
273,273,EUR_USD,M1,False,4,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.1341,1.1340933333333334,2035.5559933333334,1795,1.1340144809656454
274,274,EUR_USD,M1,False,5,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,2041.2264266666666,1800,1.1340146814814815
275,275,EUR_USD,M1,False,6,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,2048.0309466666668,1806,1.1340149206349206
276,276,EUR_USD,M1,False,8,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.1341,1.1340933333333334,2057.1036933333335,1814,1.1340152664461596
277,277,EUR_USD,M1,False,9,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.13409,1.13409,2067.3105033333336,1823,1.1340156353995248
278,278,EUR_USD,M1,False,10,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13408,1.13408,1.1340866666666667,2078.65137,1833,1.134016022913257
279,279,EUR_USD,M1,False,11,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13406,1.13406,1.1340733333333333,2091.1261766666667,1844,1.1340163647866957
280,280,EUR_USD,M1,True,11,2022-01-11T05:28:00.000000000Z,1.13408,1.1341,1.13406,1.13406,1.1340733333333333,2103.6009833333333,1855,1.1340167026055705
281,281,EUR_USD,M1,False,1,2022-01-11T05:29:00.000000000Z,1.13408,1.13408,1.13408,1.13408,1.13408,2104.735063333333,1856,1.13401673670977
282,282,EUR_USD,M1,False,3,2022-01-11T05:29:00.000000000Z,1.13408,1.13408,1.13407,1.13408,1.1340766666666666,2108.137293333333,1859,1.1340168334229872
283,283,EUR_USD,M1,False,1,2022-01-11T05:30:00.000000000Z,1.13406,1.13406,1.13406,1.13406,1.13406,2109.271353333333,1860,1.1340168566308242
284,284,EUR_USD,M1,False,3,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13406,1.1341,1.1340866666666667,2112.673613333333,1863,1.1340169690463409
285,285,EUR_USD,M1,False,4,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13406,1.13408,1.13408,2117.209933333333,1867,1.1340171040885554
286,286,EUR_USD,M1,False,5,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13406,1.13407,1.1340766666666666,2122.880316666666,1872,1.1340172631766379
287,287,EUR_USD,M1,False,6,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13405,1.1340666666666668,2129.684716666666,1878,1.1340174210152643
288,288,EUR_USD,M1,False,7,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13407,1.1340733333333335,2137.6232299999997,1885,1.1340176286472148
289,289,EUR_USD,M1,False,8,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13405,1.1340666666666668,2146.695763333333,1893,1.1340178358865998
290,290,EUR_USD,M1,False,9,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13406,1.1340700000000001,2156.9023933333333,1902,1.134018082719944
291,291,EUR_USD,M1,False,10,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13408,1.1340766666666668,2168.24316,1912,1.134018389121339
292,292,EUR_USD,M1,False,11,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13409,1.1340800000000002,2180.71804,1923,1.134018741549662
293,293,EUR_USD,M1,False,12,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.1341,1.1340833333333336,2194.32704,1935,1.134019142118863
294,294,EUR_USD,M1,False,13,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13409,1.1340800000000002,2209.07008,1948,1.13401954825462
295,295,EUR_USD,M1,False,14,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.1341,1.1340833333333336,2224.9472466666666,1962,1.1340200033978933
296,296,EUR_USD,M1,False,15,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13409,1.1340800000000002,2241.9584466666665,1977,1.1340204586073175
297,297,EUR_USD,M1,True,15,2022-01-11T05:30:00.000000000Z,1.13406,1.1341,1.13405,1.13409,1.1340800000000002,2258.9696466666664,1992,1.134020906961178
298,298,EUR_USD,M1,False,1,2022-01-11T05:31:00.000000000Z,1.1341,1.1341,1.1341,1.1341,1.1341,2260.1037466666667,1993,1.1340209466465965
299,299,EUR_USD,M1,False,2,2022-01-11T05:31:00.000000000Z,1.1341,1.1341,1.13409,1.13409,1.1340933333333334,2262.3719333333333,1995,1.1340210192147033
300,300,EUR_USD,M1,False,3,2022-01-11T05:31:00.000000000Z,1.1341,1.13411,1.13409,1.13411,1.1341033333333332,2265.7742433333333,1998,1.1340211428094762
301,301,EUR_USD,M1,False,4,2022-01-11T05:31:00.000000000Z,1.1341,1.13412,1.13409,1.13412,1.13411,2270.310683333333,2002,1.1340213203463203
302,302,EUR_USD,M1,True,4,2022-01-11T05:31:00.000000000Z,1.1341,1.13412,1.13409,1.13412,1.13411,2274.847123333333,2006,1.134021497175141
303,303,EUR_USD,M1,False,1,2022-01-11T05:32:00.000000000Z,1.13411,1.13411,1.13411,1.13411,1.13411,2275.981233333333,2007,1.1340215412722137
304,304,EUR_USD,M1,True,1,2022-01-11T05:32:00.000000000Z,1.13411,1.13411,1.13411,1.13411,1.13411,2277.115343333333,2008,1.134021585325365
305,305,EUR_USD,M1,False,1,2022-01-11T05:33:00.000000000Z,1.13413,1.13413,1.13413,1.13413,1.13413,2278.249473333333,2009,1.134021639289862
306,306,EUR_USD,M1,False,12,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13424,1.1342133333333333,2291.860033333333,2021,1.1340227775028862
307,307,EUR_USD,M1,False,19,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.1342,1.1341999999999999,2313.4098333333327,2040,1.1340244281045748
308,308,EUR_USD,M1,False,21,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13419,1.1341966666666667,2337.227963333333,2061,1.1340261830826457
309,309,EUR_USD,M1,False,22,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13418,1.1341933333333332,2362.180216666666,2083,1.1340279484717553
310,310,EUR_USD,M1,False,23,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13416,1.1341866666666667,2388.2665099999995,2106,1.1340296818613482
311,311,EUR_USD,M1,False,24,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13417,1.13419,2415.4870699999997,2130,1.1340314882629106
312,312,EUR_USD,M1,True,24,2022-01-11T05:33:00.000000000Z,1.13413,1.13427,1.13413,1.13417,1.13419,2442.70763,2154,1.1340332544103993
313,313,EUR_USD,M1,False,1,2022-01-11T05:34:00.000000000Z,1.13416,1.13416,1.13416,1.13416,1.13416,2443.84179,2155,1.134033313225058
314,314,EUR_USD,M1,False,2,2022-01-11T05:34:00.000000000Z,1.13416,1.13417,1.13416,1.13417,1.1341666666666665,2446.1101233333334,2157,1.1340334368721992
315,315,EUR_USD,M1,False,3,2022-01-11T05:34:00.000000000Z,1.13416,1.13417,1.13416,1.13416,1.1341633333333332,2449.5126133333333,2160,1.1340336172839507
316,316,EUR_USD,M1,False,5,2022-01-11T05:34:00.000000000Z,1.13416,1.1342,1.13416,1.1342,1.1341866666666667,2455.1835466666666,2165,1.1340339707467282
317,317,EUR_USD,M1,False,6,2022-01-11T05:34:00.000000000Z,1.13416,1.13421,1.13416,1.13421,1.1341933333333334,2461.9887066666665,2171,1.1340344111776446
318,318,EUR_USD,M1,False,7,2022-01-11T05:34:00.000000000Z,1.13416,1.13421,1.13416,1.1342,1.13419,2469.9280366666667,2178,1.1340349112335477
319,319,EUR_USD,M1,False,8,2022-01-11T05:34:00.000000000Z,1.13416,1.13421,1.13416,1.13418,1.1341833333333333,2479.0015033333334,2186,1.1340354544068314
320,320,EUR_USD,M1,False,9,2022-01-11T05:34:00.000000000Z,1.13416,1.13421,1.13416,1.13417,1.13418,2489.2091233333335,2195,1.1340360470766895
321,321,EUR_USD,M1,False,2,2022-01-11T05:35:00.000000000Z,1.1342,1.1342,1.13418,1.13418,1.1341866666666667,2491.477496666667,2197,1.134036184190563
322,322,EUR_USD,M1,False,3,2022-01-11T05:35:00.000000000Z,1.1342,1.1342,1.13418,1.1342,1.1341933333333334,2494.880076666667,2200,1.1340363984848485
323,323,EUR_USD,M1,False,4,2022-01-11T05:35:00.000000000Z,1.1342,1.1342,1.13418,1.13418,1.1341866666666667,2499.4168233333335,2204,1.1340366712038719
324,324,EUR_USD,M1,False,5,2022-01-11T05:35:00.000000000Z,1.1342,1.1342,1.13418,1.1342,1.1341933333333334,2505.08779,2209,1.134037025803531
325,325,EUR_USD,M1,False,6,2022-01-11T05:35:00.000000000Z,1.1342,1.1342,1.13418,1.13418,1.1341866666666667,2511.89291,2215,1.1340374311512416
