Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
EUR_USD,M1,False,14,2022-02-03T07:39:00.000000000Z,1.12892,1.12894,1.12888,1.12892
EUR_USD,M1,False,14,2022-02-03T07:39:00.000000000Z,1.12892,1.12894,1.12888,1.12892
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
EUR_USD,M1,False,3,2022-02-03T07:40:00.000000000Z,1.12894,1.12894,1.12894,1.12894
