Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,False,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
EUR_USD,S5,True,3,2022-01-06T07:51:40.000000000Z,1.12874,1.12878,1.12874,1.12878
