Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046
EUR_USD,S5,False,1,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13044,1.13044
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,3,2022-01-07T07:24:00.000000000Z,1.13044,1.13044,1.13042,1.13042
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
EUR_USD,S5,False,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041
